1-01 Right In|Not found boundary at 4
1-01 Right In|Not found boundary at 5
1-01 Right In|Found boundary at 6|01:22.610|2.38714285714|*
1-01 Right In|Not found boundary at 7
1-01 Right In|Not found boundary at 8
1-01 Right In|Not found boundary at 9
1-01 Right In|Not found boundary at 10
1-01 Right In|Not found boundary at 11
1-01 Right In|Not found boundary at 12
1-01 Right In|TEMPO = 70.0
1-01 Right In|**********BEAT DETECTION FAILED**********
1-01 Right In|**********DOWNBEAT DETECTION FAILED**********
1-01 Smack My Bitch Up|Not found boundary at 1
1-01 Smack My Bitch Up|Not found boundary at 2
1-01 Smack My Bitch Up|Found boundary at 3|00:21.407|0.658431718061|*
1-01 Smack My Bitch Up|Found boundary at 4|00:49.667|0.592264317179|*
1-01 Smack My Bitch Up|Not found boundary at 5
1-01 Smack My Bitch Up|Found boundary at 6|01:17.834|0.619096916298|*
1-01 Smack My Bitch Up|Found boundary at 7|01:46.043|0.603929515416|*
1-01 Smack My Bitch Up|Found boundary at 8|02:14.245|0.595762114534|*
1-01 Smack My Bitch Up|Not found boundary at 9
1-01 Smack My Bitch Up|Found boundary at 10|02:49.454|0.629052863432|*
1-01 Smack My Bitch Up|Found boundary at 11|03:31.778|0.59580176211|*
1-01 Smack My Bitch Up|Not found boundary at 12
1-01 Smack My Bitch Up|Not found boundary at 13
1-01 Smack My Bitch Up|Found boundary at 14|04:14.044|0.620550660787|*
1-01 Smack My Bitch Up|Not found boundary at 15
1-01 Smack My Bitch Up|Not found boundary at 16
1-01 Smack My Bitch Up|Found boundary at 17|05:24.509|0.640132158583|*
1-01 Smack My Bitch Up|TEMPO = 68.1
1-01 Smack My Bitch Up|**********BEAT DETECTION FAILED**********
1-01 Sweat (Radio Edit)|Found boundary at 1|00:06.422|1.92969230769|*
1-01 Sweat (Radio Edit)|Found boundary at 2|00:35.369|2.52115384615|*
1-01 Sweat (Radio Edit)|Found boundary at 3|00:50.096|2.56338461538|*
1-01 Sweat (Radio Edit)|Found boundary at 4|01:06.503|0.925615384615|*
1-01 Sweat (Radio Edit)|Not found boundary at 5
1-01 Sweat (Radio Edit)|Found boundary at 6|01:41.994|2.35769230769|*
1-01 Sweat (Radio Edit)|Found boundary at 7|01:56.604|2.51692307692|*
1-01 Sweat (Radio Edit)|Found boundary at 8|02:12.963|0.927153846154|*
1-01 Sweat (Radio Edit)|Not found boundary at 9
1-01 Sweat (Radio Edit)|Found boundary at 10|02:41.049|2.37961538462|*
1-01 Sweat (Radio Edit)|TEMPO = 65.0
1-01 Sweat (Radio Edit)|**********DOWNBEAT DETECTION FAILED**********
1-01 Titanium|Found boundary at 1|00:15.190|0.107304706719|**
1-01 Titanium|Found boundary at 2|00:45.690|0.0859141201569|***
1-01 Titanium|Found boundary at 3|01:16.166|0.0885235335949|***
1-01 Titanium|Found boundary at 4|01:31.409|0.0848282403139|***
1-01 Titanium|Found boundary at 5|02:01.895|0.0774376537519|***
1-01 Titanium|Found boundary at 6|02:32.324|0.12704706719|**
1-01 Titanium|Not found boundary at 7
1-01 Titanium|Found boundary at 8|03:33.297|0.111265894066|**
1-01 Titanium|TEMPO = 125.99
1-02 Bangarang|Found boundary at 1|00:08.894|1.98354545455|*
1-02 Bangarang|Found boundary at 2|00:26.502|2.13700000001|*
1-02 Bangarang|Found boundary at 3|01:01.416|2.22172727271|*
1-02 Bangarang|Not found boundary at 4
1-02 Bangarang|Not found boundary at 5
1-02 Bangarang|Found boundary at 6|02:11.254|0.0200909090635|***
1-02 Bangarang|Found boundary at 7|02:28.700|0.0286363636053|***
1-02 Bangarang|Found boundary at 8|02:46.138|2.13663636367|*
1-02 Bangarang|Found boundary at 9|03:03.587|2.13109090913|*
1-02 Bangarang|Found boundary at 10|03:21.045|0.0472727272307|***
1-02 Bangarang|TEMPO = 110.0
1-02 Lava Lava|Found boundary at 1|00:15.422|0.730695631305|*
1-02 Lava Lava|Found boundary at 2|00:30.962|1.01206961113|*
1-02 Lava Lava|Found boundary at 3|01:20.846|1.05605808927|*
1-02 Lava Lava|Found boundary at 4|02:03.143|2.83479692754|*
1-02 Lava Lava|Found boundary at 5|02:35.302|0.428266442669|**
1-02 Lava Lava|Found boundary at 6|03:09.891|1.46857129136|*
1-02 Lava Lava|Not found boundary at 7
1-02 Lava Lava|TEMPO = 124.98
1-03 God Is A DJ|Not found boundary at 1
1-03 God Is A DJ|Found boundary at 2|00:22.410|1.80171060699|*
1-03 God Is A DJ|Not found boundary at 3
1-03 God Is A DJ|Found boundary at 4|00:51.851|1.79050827713|*
1-03 God Is A DJ|Not found boundary at 5
1-03 God Is A DJ|Not found boundary at 6
1-03 God Is A DJ|Found boundary at 7|01:28.591|1.84096934396|*
1-03 God Is A DJ|Found boundary at 8|01:43.370|1.77365419988|*
1-03 God Is A DJ|Found boundary at 9|01:58.057|1.80155303495|*
1-03 God Is A DJ|Not found boundary at 10
1-03 God Is A DJ|Found boundary at 11|02:21.922|0.00890128755341|***
1-03 God Is A DJ|Not found boundary at 12
1-03 God Is A DJ|Not found boundary at 13
1-03 God Is A DJ|Found boundary at 14|03:06.115|0.0394022072352|***
1-03 God Is A DJ|TEMPO = 65.24
1-03 Porcelain|Not found boundary at 1
1-03 Porcelain|Found boundary at 2|00:10.182|0.429326981786|**
1-03 Porcelain|Not found boundary at 3
1-03 Porcelain|Not found boundary at 4
1-03 Porcelain|Not found boundary at 5
1-03 Porcelain|Not found boundary at 6
1-03 Porcelain|Found boundary at 7|01:51.223|0.451596799645|**
1-03 Porcelain|Found boundary at 8|02:11.465|0.422250763217|**
1-03 Porcelain|Found boundary at 9|02:34.180|2.08009527321|*
1-03 Porcelain|Found boundary at 10|02:44.314|0.418813454021|**
1-03 Porcelain|Found boundary at 11|03:07.061|2.11553258241|*
1-03 Porcelain|TEMPO = 94.99
1-03 Porcelain|**********BEAT DETECTION FAILED**********
1-03 The Number Song|Not found boundary at 1
1-03 The Number Song|Not found boundary at 2
1-03 The Number Song|Found boundary at 3|00:49.826|2.72689691733|*
1-03 The Number Song|Found boundary at 4|01:46.376|2.72510033377|*
1-03 The Number Song|Found boundary at 5|02:05.250|2.70050147259|*
1-03 The Number Song|Found boundary at 6|02:19.509|2.5785523267|*
1-03 The Number Song|Not found boundary at 7
1-03 The Number Song|Found boundary at 8|02:42.335|1.39804653449|*
1-03 The Number Song|Not found boundary at 9
1-03 The Number Song|TEMPO = 101.86
1-03 The Number Song|**********BEAT DETECTION FAILED**********
1-03 Turn Me On|Found boundary at 1|00:15.040|0.930499999996|*
1-03 Turn Me On|Found boundary at 2|00:45.046|0.924499999988|*
1-03 Turn Me On|Found boundary at 3|00:52.478|0.992499999987|*
1-03 Turn Me On|Found boundary at 4|01:07.571|0.899499999983|*
1-03 Turn Me On|Found boundary at 5|01:24.423|0.952500000021|*
1-03 Turn Me On|Found boundary at 6|01:54.399|0.946499999971|*
1-03 Turn Me On|Found boundary at 7|02:01.861|0.984499999969|*
1-03 Turn Me On|Found boundary at 8|02:16.896|0.949499999965|*
1-03 Turn Me On|Found boundary at 9|02:31.896|0.949499999962|*
1-03 Turn Me On|Found boundary at 10|02:46.850|0.995499999958|*
1-03 Turn Me On|Found boundary at 11|03:01.942|0.903499999954|*
1-03 Turn Me On|TEMPO = 128.0
1-03 Turn Me On|**********DOWNBEAT DETECTION FAILED**********
1-04 Funky Shit|Found boundary at 1|00:02.334|0.136808015358|**
1-04 Funky Shit|Found boundary at 2|00:33.141|0.0473506119429|***
1-04 Funky Shit|Found boundary at 3|00:48.443|0.104121910235|**
